CID,Atom number,Atom type,CEH-v2,EEQ,EEQ_BC,GFN1-xTB,GFN2-xTB,wB97M-V
mlm_C2H2N2Rb1Sn1_409be0,2,1,-0.1818723564546069,0.0168715151473484,-0.1190030247287082,-0.09896036,-0.09582174,-0.128184
mlm_C2H2N2Rb1Sn1_409be0,3,6,0.2050528102090671,0.1493542083019412,0.0666751270578447,0.13670345,-0.02017923,0.122845
mlm_C2H2N2Rb1Sn1_409be0,4,6,0.0721899567921879,0.3125087651811511,0.1900167149730038,0.3737759,0.21013927,0.22835
mlm_C2H2N2Rb1Sn1_409be0,5,7,-0.0100018717344434,-0.4244222880636707,-0.2578373257489772,-0.26852964,-0.14885748,-0.186297
mlm_C2H2N2Rb1Sn1_409be0,6,7,-0.1196089396550839,-0.2923819643230027,0.0247338166457054,-0.1298962,0.11860891,-0.033221
mlm_C2H2N2Rb1Sn1_409be0,7,37,0.6204478885413638,0.9081120626036542,0.7876356749560199,0.6923055,0.63715177,0.671814
mlm_C2H2N2Rb1Sn1_409be0,8,50,0.5942496682704947,0.3142790463543214,0.4270516299554221,0.39287744,0.39359541,0.452773
mlm_C2H2P2Ru1Sb1_901c0c,1,1,-0.2305285425320604,-0.1657782013576805,-0.2242226455517714,-0.24431589,-0.2823172,-0.21188
mlm_C2H2P2Ru1Sb1_901c0c,2,1,-0.0361992735664775,0.0102929287549839,0.0137470871437419,-0.03231963,0.02008447,0.003041
mlm_C2H2P2Ru1Sb1_901c0c,3,6,-0.4003495939648074,-0.3389330160257675,-0.2792711239355914,-0.28495717,-0.07517509,-0.187227
mlm_C2H2P2Ru1Sb1_901c0c,4,6,-0.2975754353426654,-0.3602035111946338,-0.2378777124458422,-0.16758098,0.00278249,-0.214049
mlm_C2H2P2Ru1Sb1_901c0c,5,15,-0.1815616072639196,-0.2493679835307188,-0.2114691345015345,-0.09682029,-0.33639962,-0.1708
mlm_C2H2P2Ru1Sb1_901c0c,6,15,-0.0608676435782732,-0.1641507048138479,0.0300001309639069,0.02402526,-0.2140765,-0.092119
mlm_C2H2P2Ru1Sb1_901c0c,7,44,0.2212039334917133,0.4238510045790975,0.0465658412398739,-0.275286,-0.25938413,0.05142
mlm_C2H2P2Ru1Sb1_901c0c,8,51,-0.014121837243512,-0.155710516411433,-0.1374724429127833,0.07725471,0.14448558,-0.178389
mlm_C2H4Al2P2Tc1I1_5a5f9b,1,1,-0.0410321020743964,0.1494399367597485,0.0803056998970401,0.13037611,0.06531943,0.057959
mlm_C2H4Al2P2Tc1I1_5a5f9b,2,1,-0.1297460596734285,0.1192893831146089,-0.0227593999419898,-0.01683921,-0.04191295,-0.078664
mlm_C2H4Al2P2Tc1I1_5a5f9b,3,1,0.0373035777030855,0.1754491226006062,0.0905980833887673,0.13329575,0.15903091,0.064277
mlm_C2H4Al2P2Tc1I1_5a5f9b,4,1,-0.1190678022514646,0.1322011979449123,-0.0158473542029619,0.01326378,-0.03251701,-0.069545
mlm_C2H4Al2P2Tc1I1_5a5f9b,5,6,-0.2092612047643995,-0.3422249614838659,-0.1600932122655469,-0.20952088,-0.22401314,-0.358069
mlm_C2H4Al2P2Tc1I1_5a5f9b,6,6,-0.3060441616483247,-0.1139840905733828,-0.0465537571559934,-0.02403386,-0.2177599,-0.166116
mlm_C2H4Al2P2Tc1I1_5a5f9b,7,13,0.6645056884365815,0.3413417121407263,0.5712573618872143,0.5760305,0.48520761,0.659002
mlm_C2H4Al2P2Tc1I1_5a5f9b,8,13,0.7115707017770074,0.4148444343048926,0.5221335480159792,0.54778433,0.43496181,0.736172
mlm_C2H4Al2P2Tc1I1_5a5f9b,9,15,0.1085484793291055,-0.0205717400648631,0.2522309557257439,0.03028272,0.2303286,0.065904
mlm_C2H4Al2P2Tc1I1_5a5f9b,10,15,0.3393135924011686,-0.0133726310388605,0.229383116489432,0.1637899,0.52561539,0.259918
mlm_C2H4Al2P2Tc1I1_5a5f9b,11,43,0.8362922636924242,0.841321237868859,0.2778794627425738,0.40323656,0.43298916,0.648392
mlm_C2H4Al2P2Tc1I1_5a5f9b,12,53,0.1076170270715435,0.3162663984266177,0.2214654954197408,0.2523343,0.18275009,0.180773
mlm_C2H4Be1I2_79602e,1,1,0.106751851376932,0.1863258033042696,0.1023665894508586,0.15738192,0.21805024,0.100776
mlm_C2H4Be1I2_79602e,2,1,-0.1913650176635632,0.0431603030794669,0.1440149481322642,-0.05314279,0.0294277,-0.106627
mlm_C2H4Be1I2_79602e,3,1,0.1482314849309547,0.1475151390272029,0.1502629274184399,0.27053641,0.33071339,0.171725
mlm_C2H4Be1I2_79602e,4,1,0.0906097647258886,0.1952721432751888,0.1334303621824122,0.16201488,0.22754304,0.116112
mlm_C2H4Be1I2_79602e,5,4,0.4763661354984723,0.7107757887823898,0.5310854948399832,0.54847995,0.4982729,0.436525
mlm_C2H4Be1I2_79602e,6,6,-0.1377751146108996,-0.1222567966639602,-0.022282975614302,0.03081209,-0.01370856,-0.056579
mlm_C2H4Be1I2_79602e,7,6,-0.0638560544736579,-0.2649579472371601,-0.0607239518845796,-0.01495548,-0.08088229,-0.014474
mlm_C2H4Be1I2_79602e,8,53,0.9623957654890726,0.581788831244827,0.5433048294937003,0.47912075,0.44448746,0.722339
mlm_C2H4Be1I2_79602e,9,53,0.6086411847310483,0.522376735187775,0.4785417759812228,0.41975226,0.34609611,0.630203
mlm_C2H4Li1B1Ga2At1_70b5e7,1,1,-0.0918565529713919,-0.0102488985387141,-0.1247981883521327,-0.11668183,-0.17218371,-0.109899
mlm_C2H4Li1B1Ga2At1_70b5e7,2,1,-0.121925106016113,0.051317557261814,-0.0440167431691494,-0.08986685,-0.04102508,-0.087651
mlm_C2H4Li1B1Ga2At1_70b5e7,3,1,-0.1035244713326102,0.0647690309231047,-0.0549570529195078,-0.05448199,-0.01054944,-0.050275
mlm_C2H4Li1B1Ga2At1_70b5e7,4,1,-0.1128412263761466,0.0609814880678886,-0.039155645433452,-0.0736065,-0.02939192,-0.078736
mlm_C2H4Li1B1Ga2At1_70b5e7,5,3,0.4823734983535904,0.5925541097228051,0.3778558837047047,0.36343669,0.69811588,0.427807
mlm_C2H4Li1B1Ga2At1_70b5e7,6,5,0.1502979280671094,-0.011385423733804,0.2080688434309431,0.27427707,0.17984209,0.243481
mlm_C2H4Li1B1Ga2At1_70b5e7,7,6,-0.1205259994859773,-0.2007639981631024,-0.1254029964859205,-0.14654895,-0.1554347,-0.189353
mlm_C2H4Li1B1Ga2At1_70b5e7,8,6,-0.0128970533846561,-0.1877087260278408,-0.1164513751935828,-0.10417089,-0.10107,-0.115157
mlm_C2H4Li1B1Ga2At1_70b5e7,9,31,0.4073357188811587,0.3053606144058781,0.4695033430950213,0.44425585,0.27018759,0.482224
mlm_C2H4Li1B1Ga2At1_70b5e7,10,31,0.3796404777771611,0.1812890440599904,0.4173152601197798,0.41127503,0.1578587,0.416702
mlm_C2H4Li1B1Ga2At1_70b5e7,11,85,0.1439227864745807,0.1538352020219806,0.0320386712032966,0.09211237,0.20365058,0.060858
mlm_C2H4Li1F2Hg1_be12d4,1,1,0.0261793972159807,0.0227734617840329,-0.0016819417673321,0.0143495,0.00564939,0.014846
mlm_C2H4Li1F2Hg1_be12d4,2,1,0.0052663260039713,0.0197839053487631,0.0012851965711473,0.0055932,0.00079002,0.011011
mlm_C2H4Li1F2Hg1_be12d4,3,1,-0.0355868470536184,0.0268253596130209,-0.0148165960799297,0.01424489,-0.01838114,-0.016772
mlm_C2H4Li1F2Hg1_be12d4,4,1,-0.0152396210801102,0.0339717945044849,-0.0004858143217093,0.01446437,0.00458174,0.005648
mlm_C2H4Li1F2Hg1_be12d4,5,3,0.1224296458493207,0.6315999051704515,0.2084599303747362,0.12364271,0.48427684,0.134537
mlm_C2H4Li1F2Hg1_be12d4,6,6,-0.2692183448133558,-0.420267982745413,-0.305298732524853,-0.17664566,-0.23465994,-0.214254
mlm_C2H4Li1F2Hg1_be12d4,7,6,-0.0996012511187982,-0.3006019758234781,-0.1456460233543986,-0.05179618,-0.05129832,-0.091024
mlm_C2H4Li1F2Hg1_be12d4,8,9,-0.5868126827505618,-0.672479654198293,-0.5429495857371262,-0.61989107,-0.62808303,-0.587847
mlm_C2H4Li1F2Hg1_be12d4,9,9,-0.5721819921003661,-0.5132639370927796,-0.4622115575923257,-0.57080752,-0.55798916,-0.511066
mlm_C2H4Li1F2Hg1_be12d4,10,80,0.4247653698475436,0.1716591234392096,0.2633451244317916,0.24684576,-0.00488639,0.255867
mlm_C2H4O1Rb2_e5a2b2,1,1,0.0578052054029701,-0.0663458289777454,-0.0821877860507221,0.05554971,,0.024469
mlm_C2H4O1Rb2_e5a2b2,2,1,-0.428455509666779,-0.1994809402500359,-0.3723208302552866,-0.21159859,,-0.411314
mlm_C2H4O1Rb2_e5a2b2,3,1,0.0570477966702819,-0.0906953999307282,-0.0864609239668062,0.05163466,,0.032143
mlm_C2H4O1Rb2_e5a2b2,4,1,-0.4266963559606034,-0.1978113314791293,-0.3705813786895594,-0.20263401,,-0.409021
mlm_C2H4O1Rb2_e5a2b2,5,6,-0.0231927240958471,-0.2210065658906022,-0.0378482109529035,0.17348748,,0.066164
mlm_C2H4O1Rb2_e5a2b2,6,6,-0.0202987271341112,-0.2181014581564645,-0.037916028815713,0.16941196,,0.065375
mlm_C2H4O1Rb2_e5a2b2,7,8,0.1371749297366333,-0.3743474075963922,-0.1611874633220995,-0.2748993,,-0.016197
mlm_C2H4O1Rb2_e5a2b2,8,37,0.3968726874237314,0.6633208365994016,0.5501545537094761,0.24060802,,0.39789
mlm_C2H4O1Rb2_e5a2b2,9,37,0.249742697623971,0.7044680956816962,0.5983480683436149,-0.00155993,,0.250547
mlm_C2H4Tc1In1_513733,1,1,-0.0800651311361477,-0.0346505863600095,-0.1495632667497724,-0.04537237,-0.0956089,-0.058159
mlm_C2H4Tc1In1_513733,2,1,-0.2063361963720458,-0.0578342304490702,-0.0824318950288709,-0.15716485,-0.20763693,-0.203393
mlm_C2H4Tc1In1_513733,3,1,-0.0041032887520686,0.108591905336837,0.0900929102186527,0.05168235,0.1193927,0.056926
mlm_C2H4Tc1In1_513733,4,1,-0.2002700622538387,-0.058323491094823,-0.0837060500090604,-0.1571049,-0.21161569,-0.201877
mlm_C2H4Tc1In1_513733,5,6,-0.0693660850440103,-0.4387551459189518,-0.1850200182659065,-0.1761745,-0.12910647,-0.302591
mlm_C2H4Tc1In1_513733,6,6,-0.38162179095378,-0.4386611999163314,-0.1895666923571849,-0.18787507,-0.12629314,-0.290723
mlm_C2H4Tc1In1_513733,7,43,0.3570613799546873,0.6830542524720482,0.1733571696864309,0.15433713,0.24543764,0.481646
mlm_C2H4Tc1In1_513733,8,49,0.5847011744421869,0.2365784959303007,0.4268378425057116,0.51767222,0.40543078,0.518168
mlm_C2H5B1Co1Rb1Sr1_9bd53b,1,1,0.0029153020015899,0.0104130294581994,-0.1302318540517722,-0.04329786,-0.12536063,-0.034788
mlm_C2H5B1Co1Rb1Sr1_9bd53b,2,1,0.0292227942665911,0.0059821849065239,-0.0104311066478534,0.02141751,-0.00625089,-0.010854
mlm_C2H5B1Co1Rb1Sr1_9bd53b,3,1,-0.1517076303107818,-0.1266210884128532,-0.2156519358774888,-0.19098653,-0.15184023,-0.183261
mlm_C2H5B1Co1Rb1Sr1_9bd53b,4,1,-0.0689972029861283,0.016807055655958,0.0109509382310769,0.03603877,0.04127216,0.001156
mlm_C2H5B1Co1Rb1Sr1_9bd53b,5,1,0.0417911352993956,0.0238859402551375,0.0312683722858013,0.04395608,-0.01897422,0.032866
mlm_C2H5B1Co1Rb1Sr1_9bd53b,6,5,-0.0734837814640088,-0.51527400025694,-0.0785854652071219,0.05453683,0.08406152,-0.038752
mlm_C2H5B1Co1Rb1Sr1_9bd53b,7,6,-0.3498717916585865,-0.4183871439457321,-0.3262219742683332,-0.42419244,-0.32932921,-0.345744
mlm_C2H5B1Co1Rb1Sr1_9bd53b,8,6,-0.2216591471225892,-0.5390789803147595,-0.2936164689325249,-0.22820441,-0.19952414,-0.305215
mlm_C2H5B1Co1Rb1Sr1_9bd53b,9,27,-0.2534527555499603,0.0105435704380815,-0.1080989217585958,-0.16005065,-0.20155633,-0.216937
mlm_C2H5B1Co1Rb1Sr1_9bd53b,10,37,0.4299651733715274,0.6949078029673558,0.5826628546233191,0.15072343,0.44885161,0.546
mlm_C2H5B1Co1Rb1Sr1_9bd53b,11,38,0.615277904152816,0.8368216292490283,0.5379555616034928,0.74005928,0.45865036,0.555519
mlm_C2H5Ca2Sn1_44fb98,1,1,-0.4077367717207512,-0.2597505354891969,-0.3849867473059909,-0.3900087,-0.45221781,-0.365879
mlm_C2H5Ca2Sn1_44fb98,2,1,-0.0428620584606487,-0.0103797267999354,0.0208732817535797,-0.04874038,-0.07100093,-0.036234
mlm_C2H5Ca2Sn1_44fb98,3,1,-0.2108438240549304,-0.1303896045852716,-0.2270557619392316,-0.17274809,-0.25106021,-0.158398
mlm_C2H5Ca2Sn1_44fb98,4,1,-0.3315869281995782,-0.2858059501740917,-0.4104730240817975,-0.39105242,-0.48013624,-0.350192
mlm_C2H5Ca2Sn1_44fb98,5,1,-0.097508611248902,-0.021836541442833,0.0210300167946727,-0.05332275,-0.10527871,-0.026934
mlm_C2H5Ca2Sn1_44fb98,6,6,-0.227619198323236,-0.3372220415411727,-0.2009767122650332,-0.14556282,-0.14883588,-0.15372
mlm_C2H5Ca2Sn1_44fb98,7,6,-0.2900709416656863,-0.5042644820247766,-0.2205140104062928,-0.29004829,-0.24462974,-0.300017
mlm_C2H5Ca2Sn1_44fb98,8,20,0.3329913008080547,0.5396711042157367,0.2683059920167622,0.36457529,0.47643104,0.299458
mlm_C2H5Ca2Sn1_44fb98,9,20,0.5313357839391081,0.4882316750582537,0.2010144670771731,0.32540671,0.46354971,0.455897
mlm_C2H5Ca2Sn1_44fb98,10,50,-0.2560987504707438,-0.4782538972167123,-0.0672175016438417,-0.19849855,-0.18682124,-0.364004
mlm_C2H5N1Mo2_86a769,1,1,-0.3412594796386599,-0.2651857934990491,-0.3215783041846997,-0.25114719,-0.36609065,-0.303067
mlm_C2H5N1Mo2_86a769,2,1,-0.2641978648761249,-0.2749114832415986,-0.2777415868131824,-0.12952558,-0.23201714,-0.227773
mlm_C2H5N1Mo2_86a769,3,1,-0.3598263449343115,-0.2750966332114893,-0.3325042242844712,-0.25597583,-0.32287785,-0.28228
mlm_C2H5N1Mo2_86a769,4,1,-0.0335715934061411,-0.064186090341989,-0.0620079043952469,-0.05809825,-0.08253968,-0.015163
mlm_C2H5N1Mo2_86a769,5,1,-0.4178091286283807,-0.2856284174345657,-0.3483555394480171,-0.28337121,-0.33826004,-0.309865
mlm_C2H5N1Mo2_86a769,6,6,-0.1639409855081288,-0.3911712900176,-0.1087124518167123,0.0058802,-0.00149395,-0.159527
mlm_C2H5N1Mo2_86a769,7,6,-0.6228778946040501,-0.8484484194625241,-0.4238721949858456,-0.29512328,-0.22588565,-0.50151
mlm_C2H5N1Mo2_86a769,8,7,-0.3082354869297767,-0.7772834201270779,-0.35409970187092,-0.47196947,-0.40966284,-0.37848
mlm_C2H5N1Mo2_86a769,9,42,-0.0198707216280729,0.4883488060316354,0.090701535987865,-0.24057751,-0.05089903,-0.013353
mlm_C2H5N1Mo2_86a769,10,42,0.5315895001536601,0.6935627413042584,0.1381703718112301,-0.02009188,0.02972683,0.190988
mlm_C3H3Al1Bi1_ab958e,1,1,0.0172827781095942,0.1496032229295989,0.097554600161786,0.08554459,0.12129894,0.053451
mlm_C3H3Al1Bi1_ab958e,2,1,-0.1429724676190431,0.1061999848932129,-0.0377023455410419,-0.02275943,-0.03288422,-0.091097
mlm_C3H3Al1Bi1_ab958e,3,1,0.0545743673828987,0.1383144983154659,0.0857301698291166,0.09136165,0.13798696,0.055481
mlm_C3H3Al1Bi1_ab958e,4,6,-0.3751003702834106,-0.2559271919596173,-0.109265124892293,-0.29549489,-0.25473107,-0.208822
mlm_C3H3Al1Bi1_ab958e,5,6,-0.2032199909488852,-0.0453586723754544,-0.0402936320304518,-0.08276118,-0.05326248,-0.11765
mlm_C3H3Al1Bi1_ab958e,6,6,-0.1403327027363383,-0.0947572715435847,-0.0234231986453543,-0.13425354,-0.09874533,-0.123037
mlm_C3H3Al1Bi1_ab958e,7,13,0.647325023685116,0.3345981880433997,0.4958619924527729,0.48486594,0.44040004,0.568338
mlm_C3H3Al1Bi1_ab958e,8,83,1.1424433569859864,0.6673272416969789,0.5315375386654652,0.87349687,0.73993716,0.863339
mlm_C3H6B1Na2Ge2_a37458,1,1,0.0332531336625365,0.1018254394248863,0.0434791147161857,0.04247163,0.0617177,0.048225
mlm_C3H6B1Na2Ge2_a37458,2,1,0.037842429582159,0.1109735281017645,0.0513532582978688,0.05822052,0.07854631,0.05526
mlm_C3H6B1Na2Ge2_a37458,3,1,-0.0689382286528885,0.0672239042421801,-0.0010770535997458,-0.03315,-0.02307156,-0.017025
mlm_C3H6B1Na2Ge2_a37458,4,1,0.0358092817023246,0.1090963064585491,0.0478574585123669,0.0544606,0.07278062,0.052775
mlm_C3H6B1Na2Ge2_a37458,5,1,0.0244490268052505,0.0385983148472999,0.0176202230514943,0.00571073,0.02057981,0.009696
mlm_C3H6B1Na2Ge2_a37458,6,1,-0.1430469479504719,-0.0035053136614346,-0.1425785339956327,-0.14097745,-0.22631988,-0.109904
mlm_C3H6B1Na2Ge2_a37458,7,5,0.0751327160813941,-0.2499630487302035,0.0034962563733925,0.03286715,0.13814029,0.011379
mlm_C3H6B1Na2Ge2_a37458,8,6,-0.1550703944019993,-0.0994159645269163,-0.1457304895079796,-0.09740496,-0.16049497,-0.12734
mlm_C3H6B1Na2Ge2_a37458,9,6,-0.0356107839460058,-0.3160338442754106,-0.0997363417066093,-0.10646461,-0.16529802,-0.069456
mlm_C3H6B1Na2Ge2_a37458,10,6,0.0423856340704063,-0.2802247666302759,-0.2272851771637162,-0.24064468,-0.27154639,-0.148922
mlm_C3H6B1Na2Ge2_a37458,11,11,0.4630475124261601,0.7543610504584639,0.4910895548065139,0.61411873,0.63867253,0.557358
mlm_C3H6B1Na2Ge2_a37458,12,11,0.5275850707644512,0.7021006067370767,0.521160975945952,0.64910251,0.66046358,0.546867
mlm_C3H6B1Na2Ge2_a37458,13,32,0.0324572833371165,0.0940361682471331,0.2401663865171291,-0.00683337,0.01467359,0.07343
mlm_C3H6B1Na2Ge2_a37458,14,32,0.1307042671758772,-0.0290723806931152,0.2001843677527806,0.1685232,0.16115639,0.117656
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,1,1,-0.3354634961389682,-0.1069932261902008,-0.2686186205430935,-0.21954912,-0.29081284,-0.268104
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,2,3,0.2104234972115394,0.5230064911237048,0.4158425591105462,0.28739013,0.66699587,0.264233
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,3,4,0.3138692169935816,0.5184708114045233,0.3416627415916824,0.38819382,0.4952073,0.26867
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,4,9,-0.2877221317554608,-0.4438603110238489,-0.2495448020992997,-0.44910241,-0.41479475,-0.24084
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,5,17,0.0150275354876516,-0.1761521041662942,-0.2370814267087757,-0.32722334,-0.31088791,-0.123549
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,6,17,-0.0534265717650877,-0.1826607344037609,-0.185562049552532,-0.36171096,-0.31945892,-0.15523
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,7,20,0.5268333784972825,0.6566140579204884,0.6489846956038963,0.7202657,0.51578614,0.642087
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,8,83,-0.2104577766313639,0.0014871171177919,0.1554933427880371,0.23307499,0.06017293,0.014407
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,9,83,0.8209163481007775,0.2100878982175953,0.3788235598095391,0.72866119,0.59779217,0.598407
mlm_H1N1O1B1F1Ca1Pb1At1_ea3e55,1,1,0.0886320016304692,0.0925518596607148,0.0121579466165739,0.03706769,0.04465253,0.062067
mlm_H1N1O1B1F1Ca1Pb1At1_ea3e55,2,5,0.200214867699964,0.1462418868911871,0.3406997019328655,0.65925235,0.55235854,0.328691
mlm_H1N1O1B1F1Ca1Pb1At1_ea3e55,3,7,-0.2850840141381288,-0.4110847337931727,-0.299305568234304,-0.3291791,-0.36503993,-0.254239
mlm_H1N1O1B1F1Ca1Pb1At1_ea3e55,4,8,-0.2635575254058888,-0.2627152584827532,-0.2824438799755455,-0.51827001,-0.42452755,-0.202813
mlm_H1N1O1B1F1Ca1Pb1At1_ea3e55,5,9,-0.0742291444703595,-0.1264947934286359,-0.0942563281131774,-0.26350875,-0.23451836,-0.089239
mlm_H1N1O1B1F1Ca1Pb1At1_ea3e55,6,20,0.6980367375518608,1.0225009513699348,0.6982731188600068,0.71853277,0.54843755,0.720932
mlm_H1N1O1B1F1Ca1Pb1At1_ea3e55,7,82,0.4291097100090343,0.4654501241605259,0.5013725747425974,0.5935472,0.48711202,0.277187
mlm_H1N1O1B1F1Ca1Pb1At1_ea3e55,8,85,0.2068773715578964,0.0735499636221995,0.1235024341709831,0.10255785,0.3915252,0.157475
mlm_H1N2O1B2Kr1Mo1_0be3be,1,1,-0.1247680971564497,0.0484826095004837,-0.0719746999168367,-0.08776889,-0.03879534,-0.068571
mlm_H1N2O1B2Kr1Mo1_0be3be,2,5,0.2382440131330243,-0.0141480336954207,0.1408736641048985,0.13629539,0.18491893,0.05678
mlm_H1N2O1B2Kr1Mo1_0be3be,3,5,0.1082418439636667,0.0456447310103931,0.1632935887875206,0.19964846,0.21681544,0.113894
mlm_H1N2O1B2Kr1Mo1_0be3be,4,7,0.0217763103408079,-0.1904712107529924,-0.014971629459814,-0.00647357,0.0220124,0.031402
mlm_H1N2O1B2Kr1Mo1_0be3be,5,7,0.0518331911892733,-0.1328227990329881,-0.011789709348006,0.03503956,0.05770245,0.082901
mlm_H1N2O1B2Kr1Mo1_0be3be,6,8,-0.1436540126692931,-0.2368898386854689,-0.2696976170367738,-0.31665213,-0.37836609,-0.23375
mlm_H1N2O1B2Kr1Mo1_0be3be,7,36,0.1050526283418262,0.5067757030288105,0.4672154887663985,0.43845046,0.65284442,0.476393
mlm_H1N2O1B2Kr1Mo1_0be3be,8,42,0.7432741226813921,0.973428838627184,0.5970509141026137,0.60146072,0.28286779,0.540963
mlm_H1N4Co1Pd1In1_4fb137,1,1,0.0775152592608233,0.1787245624342794,0.0741522540815564,0.17584605,0.08644603,0.077678
mlm_H1N4Co1Pd1In1_4fb137,2,7,-0.098068995784643,-0.4903143960242522,-0.2113561358370155,-0.12785222,-0.11986451,-0.135482
mlm_H1N4Co1Pd1In1_4fb137,3,7,-0.3065356896307172,-0.7853613858890232,-0.6444598151369723,-0.49044298,-0.38686704,-0.454127
mlm_H1N4Co1Pd1In1_4fb137,4,7,-0.6795020727947851,-0.7797961438213596,-0.46692105507894,-0.44788606,-0.40170339,-0.480966
mlm_H1N4Co1Pd1In1_4fb137,5,7,-0.3007965859473698,-0.4561456249660577,-0.1878887331109519,-0.33532436,-0.25837797,-0.188793
mlm_H1N4Co1Pd1In1_4fb137,6,27,-0.1230871469035546,0.4861886001011334,-0.0757961629725037,-0.01189704,-0.01881588,-0.20816
mlm_H1N4Co1Pd1In1_4fb137,7,46,0.3427551727918863,0.6565034040070188,0.4627458793445864,0.06260814,-0.13239034,0.342936
mlm_H1N4Co1Pd1In1_4fb137,8,49,0.0877200590083522,0.1902009841582614,0.0495237687102405,0.17494846,0.23157311,0.046912
mlm_H1O2Al2Si1Ga1Hg1_749315,1,1,-0.0301253240378023,0.118969949504214,0.0195202959344633,0.02899352,0.17984592,0.007735
mlm_H1O2Al2Si1Ga1Hg1_749315,2,8,-0.3840823060352034,-0.4105365308318369,-0.3621398632994722,-0.48748419,-0.40828493,-0.348822
mlm_H1O2Al2Si1Ga1Hg1_749315,3,8,-0.3950897340561465,-0.3773413923340389,-0.3187499272832894,-0.45142928,-0.33424189,-0.349563
mlm_H1O2Al2Si1Ga1Hg1_749315,4,13,0.5130190638773129,0.6184305944222634,0.5782797636328582,0.55243972,0.49162613,0.485526
mlm_H1O2Al2Si1Ga1Hg1_749315,5,13,0.5099171473116002,0.5290552078676545,0.525450644807467,0.53357183,0.53271137,0.516067
mlm_H1O2Al2Si1Ga1Hg1_749315,6,14,0.6293583302657008,0.3738914336464713,0.5554782825001193,0.67775819,0.69271385,0.502823
mlm_H1O2Al2Si1Ga1Hg1_749315,7,31,0.823021999921686,0.5355329749683331,0.5071818037913112,0.79997353,0.7001989,0.726039
mlm_H1O2Al2Si1Ga1Hg1_749315,8,80,0.3339808284159554,0.611997762756939,0.4949789999165417,0.34617668,0.14543064,0.460179
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,1,1,-0.0413245404283053,0.1779281632936671,0.0016620588484074,0.06875881,0.20844187,0.032792
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,2,8,-0.2969103886544513,-0.4889738720559464,-0.3887551014319778,-0.62440971,-0.58450007,-0.32303
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,3,8,-0.3662832908250812,-0.5032618533226608,-0.3358994071880621,-0.59837313,-0.45924258,-0.351148
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,4,32,0.2359195238263293,0.4420797409697805,0.4911623350393996,0.65502878,0.47992676,0.398903
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,5,32,0.5598453657863282,0.4296538981446907,0.5813665773326622,0.63935718,0.40853484,0.599714
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,6,40,1.124737094181259,1.3380639945749084,1.0401290537274777,1.42303708,1.18114437,1.092854
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,7,51,0.4932355528728703,0.4603662646167261,0.4536752214686079,0.46446811,0.68361108,0.481983
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,8,78,0.2907806832123107,0.1441436637788341,0.1566592622034851,-0.02786712,0.08208372,0.067933
mlm_H2B2Cl1Rb1Sn2_0d0373,1,1,-0.0964350538060423,0.0011836088880661,-0.0961421435174282,-0.05782393,-0.07390726,-0.072687
mlm_H2B2Cl1Rb1Sn2_0d0373,2,1,-0.0565886563955797,0.0494438799914986,-0.1545748987791849,-0.0758047,-0.12636998,-0.059277
mlm_H2B2Cl1Rb1Sn2_0d0373,3,5,-0.1245235333565915,-0.4636413458302146,-0.181997740127133,0.04963936,0.1384447,-0.049759
mlm_H2B2Cl1Rb1Sn2_0d0373,4,5,-0.1650365807966398,-0.3815894995278306,-0.125214963401383,-0.00498732,0.10220054,-0.159163
mlm_H2B2Cl1Rb1Sn2_0d0373,5,17,-0.0197633304919822,-0.142866900405522,-0.2196571268207057,-0.24032038,-0.30046247,-0.146065
mlm_H2B2Cl1Rb1Sn2_0d0373,6,37,0.4464635101490384,0.7756156901570708,0.5971595797580761,0.34786411,0.39884958,0.530395
mlm_H2B2Cl1Rb1Sn2_0d0373,7,50,0.0037646229952635,0.0029012006610158,0.0665284757280763,-0.07487764,-0.1496457,-0.054456
mlm_H2B2Cl1Rb1Sn2_0d0373,8,50,0.0121190217025393,0.1589533660659171,0.1138988171596825,0.05631051,0.01089058,0.011017
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,1,1,-0.0706249892557755,-0.0238078868852629,-0.1442254702786959,-0.09269841,-0.12398849,-0.054681
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,2,1,-0.2617637013335205,-0.0928398933649843,-0.3161792524762076,-0.21195492,-0.36825046,-0.225053
